Frame_name,Usage,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),confidence_track,inference_time_track (ms),payload_label,prob_harmful
V_DRONE_106216_055,public,0,0.4122,0.6728,0.4498,0.7148,drone,0,0.4027,17.8,0.0000,0.0,0,0.0000
V_DRONE_106216_041,public,0,0.4603,0.3530,0.5084,0.3941,drone,0,0.5592,15.8,0.0000,0.0,0,0.0000
V_DRONE_106216_041,public,0,0.4339,0.6840,0.4708,0.7250,drone,0,0.3720,15.8,0.0000,0.0,0,0.0000
V_DRONE_109219_310,public,0,0.2416,0.4447,0.2971,0.5004,drone,0,0.6410,15.8,0.0000,0.0,0,0.0000
V_DRONE_107217_174,public,0,0.5419,0.3367,0.5899,0.3837,drone,0,0.5704,16.0,0.0000,0.0,0,0.0000
V_DRONE_107217_174,public,0,0.1878,0.5553,0.2281,0.6043,drone,0,0.4152,16.0,0.0000,0.0,0,0.0000
V_DRONE_100210_190,public,0,0.3025,0.0568,0.3574,0.1104,drone,0,0.3046,15.8,0.0000,0.0,0,0.0000
V_DRONE_110220_224,public,0,0.3830,0.4633,0.4455,0.5202,drone,0,0.6483,19.9,0.0000,0.0,0,0.0000
V_DRONE_106216_069,public,0,0.5288,0.4399,0.5837,0.4859,drone,0,0.5577,17.3,0.0000,0.0,0,0.0000
V_DRONE_106216_069,public,0,0.3713,0.6602,0.4097,0.7040,drone,0,0.2390,17.3,0.0000,0.0,0,0.0000
V_BIRD_046105_286,public,0,0.2862,0.3782,0.3212,0.4188,bird,0,0.5012,16.3,0.0000,0.0,0,0.0000
V_DRONE_103213_288,public,0,0.7345,0.1962,0.7817,0.2453,drone,0,0.6116,37.1,0.0000,0.0,0,0.0000
V_BIRD_046105_292,public,0,0.2672,0.3749,0.3012,0.4147,bird,0,0.4759,16.0,0.0000,0.0,0,0.0000
V_DRONE_107217_160,public,0,0.5600,0.3828,0.6069,0.4263,drone,0,0.6060,17.9,0.0000,0.0,0,0.0000
V_DRONE_107217_160,public,0,0.1796,0.6496,0.2216,0.6970,drone,0,0.2582,17.9,0.0000,0.0,0,0.0000
V_DRONE_110220_230,public,0,0.3712,0.4675,0.4306,0.5243,drone,0,0.7045,21.9,0.0000,0.0,0,0.0000
V_DRONE_100210_184,public,0,0.3289,0.0847,0.3774,0.1370,drone,0,0.4965,15.4,0.0000,0.0,0,0.0000
V_DRONE_103213_075,public,0,0.5798,0.5443,0.6176,0.5919,drone,0,0.3645,22.7,0.0000,0.0,0,0.0000
V_DRONE_106216_294,public,0,0.7766,0.4302,0.8186,0.4840,drone,0,0.4995,16.1,0.0000,0.0,0,0.0000
V_DRONE_106216_294,public,0,0.4431,0.0067,0.5022,0.0569,drone,0,0.2336,16.1,0.0000,0.0,0,0.0000
V_DRONE_098208_157,public,0,0.2961,0.2110,0.3361,0.2487,drone,0,0.5582,15.5,0.0000,0.0,0,0.0000
V_BIRD_048107_013,public,0,0.4217,0.7181,0.4690,0.7756,bird,0,0.2182,16.0,0.0000,0.0,0,0.0000
V_DRONE_102212_168,public,0,0.9027,0.3945,0.9687,0.4480,drone,0,0.5820,15.3,0.0000,0.0,0,0.0000
V_BIRD_048107_007,public,0,0.4090,0.7488,0.4550,0.8065,bird,0,0.4361,19.5,0.0000,0.0,0,0.0000
V_DRONE_098208_143,public,0,0.3833,0.2591,0.4312,0.3034,drone,0,0.6701,21.7,0.0000,0.0,0,0.0000
V_DRONE_106216_280,public,0,0.4807,0.0386,0.5444,0.0963,drone,0,0.4437,21.5,0.0000,0.0,0,0.0000
V_DRONE_106216_280,public,0,0.8073,0.5649,0.8470,0.6148,drone,0,0.4004,21.5,0.0000,0.0,0,0.0000
V_DRONE_103213_061,public,0,0.6180,0.5651,0.6519,0.6094,drone,0,0.5308,15.5,0.0000,0.0,0,0.0000
V_DRONE_103213_049,public,0,0.6631,0.5788,0.6995,0.6254,drone,0,0.6481,16.5,0.0000,0.0,0,0.0000
V_BIRD_046105_047,public,0,0.4022,0.5554,0.4468,0.6034,bird,0,0.4120,16.4,0.0000,0.0,0,0.0000
V_DRONE_102212_154,public,0,0.9212,0.3585,0.9923,0.4142,drone,0,0.4651,15.2,0.0000,0.0,0,0.0000
V_DRONE_102212_140,public,0,0.9274,0.3016,0.9917,0.3547,drone,0,0.4964,15.9,0.0000,0.0,0,0.0000
V_BIRD_046105_053,public,0,0.3802,0.5568,0.4249,0.6050,bird,0,0.5093,18.1,0.0000,0.0,0,0.0000
V_DRONE_106216_257,public,0,0.4882,0.1775,0.5565,0.2381,drone,0,0.4548,22.1,0.0000,0.0,0,0.0000
V_DRONE_098208_194,public,0,0.2953,0.5509,0.3427,0.5981,drone,0,0.4612,18.9,0.0000,0.0,0,0.0000
V_BIRD_049108_039,public,0,0.4830,0.4633,0.5206,0.5106,bird,0,0.4960,15.6,0.0000,0.0,0,0.0000
V_DRONE_098208_180,public,0,0.2235,0.0490,0.2860,0.1079,drone,0,0.4849,15.8,0.0000,0.0,0,0.0000
V_DRONE_109219_112,public,0,0.0939,0.3404,0.1419,0.3994,drone,0,0.4104,16.0,0.0000,0.0,0,0.0000
V_DRONE_113223_316,public,0,0.1204,0.8471,0.1487,0.8780,drone,0,0.3669,18.4,0.0000,0.0,0,0.0000
V_DRONE_106216_243,public,0,0.4778,0.2682,0.5347,0.3217,drone,0,0.5250,16.3,0.0000,0.0,0,0.0000
V_DRONE_106216_243,public,0,0.7619,0.7368,0.8027,0.7879,drone,0,0.4206,16.3,0.0000,0.0,0,0.0000
V_BIRD_046105_084,public,0,0.2572,0.5791,0.2998,0.6247,bird,0,0.5899,26.3,0.0000,0.0,0,0.0000
V_DRONE_110220_026,public,0,0.2757,0.4769,0.3333,0.5365,drone,0,0.6130,17.2,0.0000,0.0,0,0.0000
V_BIRD_049108_005,public,0,0.4792,0.5340,0.5116,0.5786,bird,0,0.3165,20.4,0.0000,0.0,0,0.0000
V_DRONE_102212_197,public,0,0.8697,0.3777,0.9358,0.4341,drone,0,0.5090,15.9,0.0000,0.0,0,0.0000
V_DRONE_102212_183,public,0,0.8757,0.4003,0.9405,0.4531,drone,0,0.6090,15.1,0.0000,0.0,0,0.0000
V_DRONE_110220_032,public,0,0.3212,0.4775,0.3723,0.5334,drone,0,0.5479,37.3,0.0000,0.0,0,0.0000
V_BIRD_049108_011,public,0,0.4795,0.5261,0.5126,0.5698,bird,0,0.3997,20.5,0.0000,0.0,0,0.0000
V_BIRD_046105_090,public,0,0.2333,0.5832,0.2745,0.6277,bird,0,0.5635,15.8,0.0000,0.0,0,0.0000
V_DRONE_102212_195,public,0,0.8710,0.3823,0.9346,0.4368,drone,0,0.5810,24.9,0.0000,0.0,0,0.0000
V_DRONE_109219_138,public,0,0.2688,0.3527,0.3199,0.4037,drone,0,0.5578,19.6,0.0000,0.0,0,0.0000
V_BIRD_049108_007,public,0,0.4788,0.5319,0.5132,0.5764,bird,0,0.2120,20.1,0.0000,0.0,0,0.0000
V_DRONE_110220_024,public,0,0.2683,0.4757,0.3229,0.5378,drone,0,0.4923,21.5,0.0000,0.0,0,0.0000
V_DRONE_106216_269,public,0,0.4953,0.0991,0.5630,0.1609,drone,0,0.3877,18.2,0.0000,0.0,0,0.0000
V_DRONE_106216_269,public,0,0.8248,0.6796,0.8633,0.7282,drone,0,0.3238,18.2,0.0000,0.0,0,0.0000
V_DRONE_103213_088,public,0,0.5626,0.5207,0.5998,0.5682,bird,0,0.3842,16.5,0.0000,0.0,0,0.0000
V_BIRD_046105_086,public,0,0.2501,0.5806,0.2918,0.6255,bird,0,0.5302,14.9,0.0000,0.0,0,0.0000
V_BIRD_046105_092,public,0,0.2247,0.5849,0.2655,0.6296,bird,0,0.5245,15.9,0.0000,0.0,0,0.0000
V_BIRD_049108_013,public,0,0.4790,0.5234,0.5145,0.5682,bird,0,0.3366,18.0,0.0000,0.0,0,0.0000
V_DRONE_110220_030,public,0,0.3050,0.4759,0.3599,0.5356,drone,0,0.5726,15.6,0.0000,0.0,0,0.0000
V_DRONE_102212_181,public,0,0.8786,0.4015,0.9434,0.4543,drone,0,0.5974,15.8,0.0000,0.0,0,0.0000
V_DRONE_098208_196,public,0,0.2927,0.5468,0.3398,0.5949,drone,0,0.3985,19.8,0.0000,0.0,0,0.0000
V_DRONE_110220_018,public,0,0.2492,0.4776,0.3013,0.5410,bird,0,0.4783,15.6,0.0000,0.0,0,0.0000
V_DRONE_109219_104,public,0,0.3993,0.8055,0.4265,0.8359,drone,0,0.2633,16.2,0.0000,0.0,0,0.0000
V_DRONE_109219_104,public,0,0.0459,0.3332,0.0985,0.3989,bird,0,0.2373,16.2,0.0000,0.0,0,0.0000
V_DRONE_106216_255,public,0,0.4873,0.1938,0.5509,0.2492,drone,0,0.5133,22.1,0.0000,0.0,0,0.0000
V_DRONE_106216_241,public,0,0.4793,0.2765,0.5339,0.3281,drone,0,0.5287,29.7,0.0000,0.0,0,0.0000
V_DRONE_106216_241,public,0,0.7516,0.7336,0.7923,0.7849,drone,0,0.4025,29.7,0.0000,0.0,0,0.0000
V_DRONE_109219_110,public,0,0.0810,0.3394,0.1319,0.4018,bird,0,0.4551,22.6,0.0000,0.0,0,0.0000
V_DRONE_098208_182,public,0,0.3310,0.5782,0.3678,0.6162,drone,0,0.4109,16.4,0.0000,0.0,0,0.0000
V_DRONE_098208_169,public,0,0.2479,0.1387,0.2901,0.1795,drone,0,0.5105,15.8,0.0000,0.0,0,0.0000
V_DRONE_102212_156,public,0,0.9243,0.3684,0.9860,0.4210,drone,0,0.4438,15.6,0.0000,0.0,0,0.0000
V_BIRD_046105_045,public,0,0.4104,0.5543,0.4553,0.6032,bird,0,0.4633,15.6,0.0000,0.0,0,0.0000
V_BIRD_046105_051,public,0,0.3883,0.5564,0.4317,0.6041,bird,0,0.3586,16.0,0.0000,0.0,0,0.0000
V_DRONE_102212_142,public,0,0.9288,0.3123,0.9891,0.3634,drone,0,0.5277,20.1,0.0000,0.0,0,0.0000
V_DRONE_098208_155,public,0,0.3064,0.2210,0.3503,0.2618,drone,0,0.5282,15.8,0.0000,0.0,0,0.0000
V_DRONE_106216_296,public,0,0.7726,0.4218,0.8135,0.4733,drone,0,0.5441,15.6,0.0000,0.0,0,0.0000
V_DRONE_106216_296,public,0,0.4381,0.0101,0.4949,0.0550,drone,0,0.2340,15.6,0.0000,0.0,0,0.0000
V_DRONE_103213_077,public,0,0.5751,0.5406,0.6121,0.5875,bird,0,0.3383,16.6,0.0000,0.0,0,0.0000
V_BIRD_046105_079,public,0,0.2798,0.5745,0.3215,0.6210,bird,0,0.5094,16.1,0.0000,0.0,0,0.0000
V_DRONE_103213_063,public,0,0.6095,0.5618,0.6455,0.6071,drone,0,0.6025,25.3,0.0000,0.0,0,0.0000
V_DRONE_106216_282,public,0,0.8047,0.5446,0.8358,0.5909,drone,0,0.5063,16.8,0.0000,0.0,0,0.0000
V_DRONE_106216_282,public,0,0.4772,0.0308,0.5397,0.0867,drone,0,0.2627,16.8,0.0000,0.0,0,0.0000
V_DRONE_098208_141,public,0,0.3978,0.2623,0.4451,0.3056,drone,0,0.6879,21.4,0.0000,0.0,0,0.0000
V_BIRD_048107_005,public,0,0.4041,0.7546,0.4472,0.8088,bird,0,0.4452,20.3,0.0000,0.0,0,0.0000
V_BIRD_046105_284,public,0,0.2957,0.3813,0.3305,0.4216,bird,0,0.4964,16.7,0.0000,0.0,0,0.0000
V_DRONE_110220_226,public,0,0.3801,0.4644,0.4397,0.5212,drone,0,0.6531,16.7,0.0000,0.0,0,0.0000
V_DRONE_100210_192,public,0,0.2986,0.0525,0.3489,0.0989,drone,0,0.4400,20.8,0.0000,0.0,0,0.0000
V_DRONE_107217_176,public,0,0.5398,0.3320,0.5890,0.3795,drone,0,0.5813,22.6,0.0000,0.0,0,0.0000
V_DRONE_107217_176,public,0,0.1885,0.5376,0.2284,0.5855,drone,0,0.4389,22.6,0.0000,0.0,0,0.0000
V_DRONE_100210_186,public,0,0.3232,0.0759,0.3705,0.1275,drone,0,0.4605,15.4,0.0000,0.0,0,0.0000
V_DRONE_110220_232,public,0,0.3646,0.4705,0.4228,0.5268,drone,0,0.6363,17.2,0.0000,0.0,0,0.0000
V_DRONE_107217_162,public,0,0.5565,0.3764,0.6039,0.4209,drone,0,0.6506,17.2,0.0000,0.0,0,0.0000
V_DRONE_107217_162,public,0,0.1801,0.6426,0.2233,0.6928,drone,0,0.2913,17.2,0.0000,0.0,0,0.0000
V_BIRD_046105_290,public,0,0.2744,0.3757,0.3088,0.4163,bird,0,0.5376,19.1,0.0000,0.0,0,0.0000
V_DRONE_106216_057,public,0,0.4979,0.4303,0.5497,0.4775,drone,0,0.4375,19.7,0.0000,0.0,0,0.0000
V_DRONE_109219_306,public,0,0.2426,0.4171,0.2971,0.4732,drone,0,0.7259,19.9,0.0000,0.0,0,0.0000
V_DRONE_109219_312,public,0,0.2422,0.4572,0.2952,0.5093,drone,0,0.6066,21.3,0.0000,0.0,0,0.0000
V_DRONE_106216_043,public,0,0.4612,0.3630,0.5130,0.4108,drone,0,0.5702,19.4,0.0000,0.0,0,0.0000
V_DRONE_106216_043,public,0,0.4317,0.6819,0.4703,0.7252,drone,0,0.2413,19.4,0.0000,0.0,0,0.0000
V_BIRD_046105_247,public,0,0.3979,0.3979,0.4350,0.4375,bird,0,0.5457,17.7,0.0000,0.0,0,0.0000
V_DRONE_103213_249,public,0,0.7287,0.1999,0.7737,0.2444,drone,0,0.5760,15.8,0.0000,0.0,0,0.0000
V_DRONE_100210_151,public,0,0.3702,0.2573,0.4177,0.3023,drone,0,0.3481,16.0,0.0000,0.0,0,0.0000
V_DRONE_100210_145,public,0,0.3691,0.2875,0.4176,0.3348,drone,0,0.3358,15.5,0.0000,0.0,0,0.0000
V_BIRD_046105_253,public,0,0.3864,0.3983,0.4197,0.4365,bird,0,0.3910,19.3,0.0000,0.0,0,0.0000
V_DRONE_103213_275,public,0,0.7332,0.1996,0.7781,0.2468,drone,0,0.4883,15.9,0.0000,0.0,0,0.0000
V_DRONE_106216_094,public,0,0.5532,0.3982,0.6021,0.4396,drone,0,0.4736,16.2,0.0000,0.0,0,0.0000
V_DRONE_107217_189,public,0,0.5386,0.3281,0.5853,0.3734,drone,0,0.6015,17.1,0.0000,0.0,0,0.0000
V_DRONE_107217_189,public,0,0.1921,0.4525,0.2321,0.4996,drone,0,0.3856,17.1,0.0000,0.0,0,0.0000
V_BIRD_048107_213,public,0,0.4009,0.5909,0.4495,0.6377,bird,0,0.5403,21.4,0.0000,0.0,0,0.0000
V_BIRD_048107_207,public,0,0.3825,0.5985,0.4255,0.6425,bird,0,0.5283,15.9,0.0000,0.0,0,0.0000
V_DRONE_100210_179,public,0,0.3379,0.1047,0.3896,0.1611,drone,0,0.6251,16.1,0.0000,0.0,0,0.0000
V_DRONE_106216_080,public,0,0.5473,0.4243,0.6080,0.4743,drone,0,0.5972,16.3,0.0000,0.0,0,0.0000
V_DRONE_103213_261,public,0,0.7282,0.1972,0.7779,0.2500,drone,0,0.4635,15.7,0.0000,0.0,0,0.0000
V_DRONE_107217_002,public,0,0.7931,0.4877,0.8309,0.5410,drone,0,0.4297,16.6,0.0000,0.0,0,0.0000
V_DRONE_107217_002,public,0,0.4634,0.0148,0.5258,0.0681,drone,0,0.2764,16.6,0.0000,0.0,0,0.0000
V_DRONE_107217_016,public,0,0.7626,0.4079,0.8020,0.4596,drone,0,0.5627,18.0,0.0000,0.0,0,0.0000
V_DRONE_107217_016,public,0,0.4235,0.0116,0.4815,0.0604,drone,0,0.2270,18.0,0.0000,0.0,0,0.0000
V_DRONE_106216_123,public,0,0.5432,0.3473,0.5943,0.3941,drone,0,0.5972,18.0,0.0000,0.0,0,0.0000
V_DRONE_106216_123,public,0,0.3540,0.6083,0.3921,0.6533,drone,0,0.4543,18.0,0.0000,0.0,0,0.0000
V_DRONE_109219_272,public,0,0.2483,0.3582,0.3000,0.4109,drone,0,0.5556,17.2,0.0000,0.0,0,0.0000
V_DRONE_109219_266,public,0,0.2455,0.3564,0.3007,0.4131,drone,0,0.5329,23.6,0.0000,0.0,0,0.0000
V_DRONE_106216_137,public,0,0.3766,0.6487,0.4184,0.6980,drone,0,0.4123,17.3,0.0000,0.0,0,0.0000
V_DRONE_106216_137,public,0,0.5605,0.3211,0.6139,0.3715,drone,0,0.3996,17.3,0.0000,0.0,0,0.0000
V_DRONE_102212_220,public,0,0.8290,0.3774,0.8855,0.4262,drone,0,0.5368,30.0,0.0000,0.0,0,0.0000
V_DRONE_100210_025,public,0,0.3816,0.0592,0.4517,0.1146,drone,0,0.6104,21.0,0.0000,0.0,0,0.0000
V_DRONE_100210_031,public,0,0.4921,0.4317,0.5397,0.4904,bird,0,0.3526,17.1,0.0000,0.0,0,0.0000
V_DRONE_102212_234,public,0,0.7774,0.3445,0.8305,0.3894,drone,0,0.5788,15.8,0.0000,0.0,0,0.0000
V_DRONE_109219_299,public,0,0.2443,0.3740,0.2984,0.4264,drone,0,0.6738,15.4,0.0000,0.0,0,0.0000
V_DRONE_103213_301,public,0,0.7365,0.1937,0.7875,0.2444,drone,0,0.5160,20.7,0.0000,0.0,0,0.0000
V_DRONE_100210_019,public,0,0.3926,0.0961,0.4613,0.1515,drone,0,0.6209,30.7,0.0000,0.0,0,0.0000
V_DRONE_098208_223,public,0,0.3426,0.4728,0.3853,0.5147,drone,0,0.6151,17.3,0.0000,0.0,0,0.0000
V_DRONE_102212_208,public,0,0.8615,0.3755,0.9230,0.4321,drone,0,0.4884,15.8,0.0000,0.0,0,0.0000
V_DRONE_098208_237,public,0,0.4094,0.3817,0.4564,0.4270,drone,0,0.5585,16.8,0.0000,0.0,0,0.0000
V_DRONE_103213_315,public,0,0.7390,0.2001,0.7874,0.2494,drone,0,0.5496,21.1,0.0000,0.0,0,0.0000
V_DRONE_110220_150,public,0,0.3969,0.4875,0.4430,0.5305,drone,0,0.4808,16.3,0.0000,0.0,0,0.0000
V_DRONE_107217_200,public,0,0.5405,0.3462,0.5869,0.3873,drone,0,0.5945,23.8,0.0000,0.0,0,0.0000
V_DRONE_107217_200,public,0,0.1926,0.4388,0.2307,0.4843,drone,0,0.3303,23.8,0.0000,0.0,0,0.0000
V_DRONE_110220_144,public,0,0.3896,0.4819,0.4491,0.5378,drone,0,0.5378,16.8,0.0000,0.0,0,0.0000
V_DRONE_107217_214,public,0,0.5469,0.3760,0.5897,0.4168,drone,0,0.7274,16.9,0.0000,0.0,0,0.0000
V_DRONE_107217_214,public,0,0.1885,0.4291,0.2286,0.4774,drone,0,0.3430,16.9,0.0000,0.0,0,0.0000
V_DRONE_109219_058,public,0,0.0497,0.3221,0.1063,0.3753,drone,0,0.6948,15.5,0.0000,0.0,0,0.0000
V_DRONE_109219_070,public,0,0.0272,0.3199,0.0870,0.3782,drone,0,0.3491,19.0,0.0000,0.0,0,0.0000
V_DRONE_109219_064,public,0,0.0383,0.3197,0.0968,0.3780,drone,0,0.7203,19.8,0.0000,0.0,0,0.0000
V_DRONE_110220_178,public,0,0.3978,0.4889,0.4465,0.5352,drone,0,0.4265,16.1,0.0000,0.0,0,0.0000
V_DRONE_107217_228,public,0,0.5483,0.3972,0.5924,0.4379,drone,0,0.5892,16.9,0.0000,0.0,0,0.0000
V_DRONE_107217_228,public,0,0.1876,0.3758,0.2279,0.4244,drone,0,0.3046,16.9,0.0000,0.0,0,0.0000
V_DRONE_100210_227,public,0,0.1601,0.2311,0.2216,0.2923,drone,0,0.6713,17.5,0.0000,0.0,0,0.0000
V_DRONE_110220_193,public,0,0.3989,0.4908,0.4445,0.5349,drone,0,0.4765,16.1,0.0000,0.0,0,0.0000
V_BIRD_048107_159,public,0,0.9187,0.0977,0.9770,0.1685,bird,0,0.2489,15.0,0.0000,0.0,0,0.0000
V_DRONE_102212_022,public,0,0.4962,0.2756,0.5453,0.3358,bird,0,0.3652,15.2,0.0000,0.0,0,0.0000
V_BIRD_046105_131,public,0,0.4449,0.4818,0.4802,0.5241,bird,0,0.5816,16.8,0.0000,0.0,0,0.0000
V_BIRD_046105_125,public,0,0.4446,0.4915,0.4825,0.5342,bird,0,0.5161,17.1,0.0000,0.0,0,0.0000
V_DRONE_102212_036,public,0,0.5803,0.1659,0.6257,0.2173,bird,0,0.2932,16.7,0.0000,0.0,0,0.0000
V_DRONE_098208_009,public,0,0.3471,0.0548,0.3942,0.1031,drone,0,0.4089,15.4,0.0000,0.0,0,0.0000
V_DRONE_110220_187,public,0,0.4030,0.4948,0.4421,0.5324,drone,0,0.5118,16.8,0.0000,0.0,0,0.0000
V_DRONE_100210_233,public,0,0.1559,0.2825,0.2200,0.3484,drone,0,0.5089,15.8,0.0000,0.0,0,0.0000
V_BIRD_048107_165,public,0,0.8013,0.1048,0.8562,0.1887,bird,0,0.2828,14.6,0.0000,0.0,0,0.0000
V_DRONE_098208_021,public,0,0.2796,0.0606,0.3316,0.1136,drone,0,0.5112,20.2,0.0000,0.0,0,0.0000
V_DRONE_103213_103,public,0,0.5620,0.4913,0.6014,0.5421,drone,0,0.4794,16.6,0.0000,0.0,0,0.0000
V_DRONE_103213_117,public,0,0.5829,0.4590,0.6221,0.5083,drone,0,0.5729,19.7,0.0000,0.0,0,0.0000
V_BIRD_046105_119,public,0,0.4475,0.5030,0.4839,0.5440,bird,0,0.6321,22.7,0.0000,0.0,0,0.0000
V_DRONE_098208_035,public,0,0.1988,0.0479,0.2453,0.0926,drone,0,0.4518,14.3,0.0000,0.0,0,0.0000
V_BIRD_048107_171,public,0,0.6572,0.0732,0.7181,0.1602,bird,0,0.5051,19.8,0.0000,0.0,0,0.0000
V_BIRD_046105_118,public,0,0.4481,0.5051,0.4841,0.5451,bird,0,0.6293,18.2,0.0000,0.0,0,0.0000
V_DRONE_103213_116,public,0,0.5809,0.4595,0.6213,0.5097,drone,0,0.5501,16.8,0.0000,0.0,0,0.0000
V_BIRD_048107_170,public,0,0.6846,0.0691,0.7485,0.1479,bird,0,0.5415,20.1,0.0000,0.0,0,0.0000
V_DRONE_098208_034,public,0,0.2062,0.0500,0.2510,0.0941,drone,0,0.4542,19.9,0.0000,0.0,0,0.0000
V_DRONE_098208_020,public,0,0.2862,0.0606,0.3388,0.1135,drone,0,0.5328,15.7,0.0000,0.0,0,0.0000
V_BIRD_048107_164,public,0,0.8276,0.1057,0.8859,0.1882,bird,0,0.2583,16.0,0.0000,0.0,0,0.0000
V_DRONE_103213_102,public,0,0.5619,0.4945,0.6011,0.5431,drone,0,0.6136,16.0,0.0000,0.0,0,0.0000
V_BIRD_046105_124,public,0,0.4455,0.4939,0.4834,0.5356,bird,0,0.5317,23.4,0.0000,0.0,0,0.0000
V_DRONE_110220_186,public,0,0.3996,0.4928,0.4428,0.5339,drone,0,0.5309,19.3,0.0000,0.0,0,0.0000
V_DRONE_100210_232,public,0,0.1588,0.2761,0.2186,0.3381,drone,0,0.5177,17.9,0.0000,0.0,0,0.0000
V_DRONE_098208_008,public,0,0.3479,0.0541,0.3976,0.1026,drone,0,0.4716,15.5,0.0000,0.0,0,0.0000
V_DRONE_102212_037,public,0,0.5851,0.1544,0.6337,0.2069,drone,0,0.5295,15.6,0.0000,0.0,0,0.0000
V_DRONE_102212_023,public,0,0.4999,0.2672,0.5562,0.3222,drone,0,0.4155,14.5,0.0000,0.0,0,0.0000
V_BIRD_048107_158,public,0,0.0240,0.1077,0.0667,0.1698,bird,0,0.6856,15.0,0.0000,0.0,0,0.0000
V_DRONE_100210_226,public,0,0.1607,0.2227,0.2256,0.2830,drone,0,0.6731,15.4,0.0000,0.0,0,0.0000
V_DRONE_110220_192,public,0,0.3954,0.4892,0.4464,0.5374,drone,0,0.4586,16.2,0.0000,0.0,0,0.0000
V_BIRD_046105_130,public,0,0.4450,0.4823,0.4804,0.5252,bird,0,0.5976,16.6,0.0000,0.0,0,0.0000
V_DRONE_107217_229,public,0,0.5479,0.3984,0.5928,0.4392,drone,0,0.5970,16.3,0.0000,0.0,0,0.0000
V_DRONE_107217_229,public,0,0.1883,0.3705,0.2273,0.4149,drone,0,0.3202,16.3,0.0000,0.0,0,0.0000
V_DRONE_110220_179,public,0,0.4045,0.4940,0.4400,0.5283,drone,0,0.4286,19.5,0.0000,0.0,0,0.0000
V_DRONE_109219_065,public,0,0.0343,0.3194,0.0931,0.3761,drone,0,0.7091,15.3,0.0000,0.0,0,0.0000
V_DRONE_109219_071,public,0,0.0268,0.3203,0.0868,0.3796,drone,0,0.7165,14.1,0.0000,0.0,0,0.0000
V_DRONE_109219_059,public,0,0.0457,0.3202,0.1031,0.3760,drone,0,0.7026,16.0,0.0000,0.0,0,0.0000
V_DRONE_107217_215,public,0,0.5467,0.3769,0.5904,0.4181,drone,0,0.7090,21.4,0.0000,0.0,0,0.0000
V_DRONE_107217_215,public,0,0.1893,0.4289,0.2281,0.4759,drone,0,0.3044,21.4,0.0000,0.0,0,0.0000
V_DRONE_110220_145,public,0,0.3885,0.4811,0.4483,0.5364,drone,0,0.4879,16.3,0.0000,0.0,0,0.0000
V_DRONE_107217_201,public,0,0.5401,0.3478,0.5876,0.3894,drone,0,0.6420,20.3,0.0000,0.0,0,0.0000
V_DRONE_107217_201,public,0,0.1921,0.4379,0.2303,0.4834,drone,0,0.3528,20.3,0.0000,0.0,0,0.0000
V_DRONE_110220_151,public,0,0.3929,0.4834,0.4461,0.5337,drone,0,0.4585,19.4,0.0000,0.0,0,0.0000
V_DRONE_098208_236,public,0,0.4050,0.3851,0.4540,0.4323,drone,0,0.5559,16.6,0.0000,0.0,0,0.0000
V_DRONE_102212_209,public,0,0.8560,0.3737,0.9227,0.4338,drone,0,0.4600,21.0,0.0000,0.0,0,0.0000
V_DRONE_103213_314,public,0,0.7379,0.1989,0.7883,0.2497,drone,0,0.5416,16.2,0.0000,0.0,0,0.0000
V_DRONE_103213_300,public,0,0.7385,0.1944,0.7845,0.2418,drone,0,0.4332,19.2,0.0000,0.0,0,0.0000
V_DRONE_098208_222,public,0,0.3381,0.4801,0.3799,0.5226,drone,0,0.6115,16.5,0.0000,0.0,0,0.0000
V_DRONE_100210_018,public,0,0.3942,0.1039,0.4626,0.1596,drone,0,0.6253,16.0,0.0000,0.0,0,0.0000
V_DRONE_109219_298,public,0,0.2449,0.3685,0.2993,0.4216,drone,0,0.6330,15.5,0.0000,0.0,0,0.0000
V_DRONE_102212_235,public,0,0.7747,0.3410,0.8279,0.3864,drone,0,0.5991,31.8,0.0000,0.0,0,0.0000
V_DRONE_100210_030,public,0,0.4928,0.4394,0.5455,0.4889,drone,0,0.2556,20.2,0.0000,0.0,0,0.0000
V_DRONE_100210_024,public,0,0.3826,0.0641,0.4532,0.1185,drone,0,0.5930,15.7,0.0000,0.0,0,0.0000
V_DRONE_102212_221,public,0,0.8216,0.3731,0.8816,0.4244,drone,0,0.5313,15.3,0.0000,0.0,0,0.0000
V_DRONE_109219_267,public,0,0.2450,0.3558,0.3013,0.4140,drone,0,0.5447,21.6,0.0000,0.0,0,0.0000
V_DRONE_106216_136,public,0,0.3755,0.6434,0.4163,0.6918,drone,0,0.4194,16.3,0.0000,0.0,0,0.0000
V_DRONE_106216_136,public,0,0.5587,0.3230,0.6121,0.3738,drone,0,0.4125,16.3,0.0000,0.0,0,0.0000
V_DRONE_106216_122,public,0,0.5408,0.3505,0.5948,0.3978,drone,0,0.4919,22.9,0.0000,0.0,0,0.0000
V_DRONE_106216_122,public,0,0.3519,0.6057,0.3897,0.6513,drone,0,0.4465,22.9,0.0000,0.0,0,0.0000
V_DRONE_109219_273,public,0,0.2456,0.3553,0.3028,0.4147,drone,0,0.5417,16.1,0.0000,0.0,0,0.0000
